test_id,number,title,group,oracle,candidate,primary_classification,reason_code
0820,820,run_misc.at:11998: 820. C-API (field based),run_misc.at:11998,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -Wno-unfinished prog.cob cmod.c
0821,821,"run_misc.at:12226: 821. OPTIONS paragraph, DEFAULT ROUNDED MODE",run_misc.at:12226,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0822,822,run_misc.at:12256: 822. OCCURS INDEXED ASCENDING,run_misc.at:12256,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -frelax-syntax-checks prog.cob 
0823,823,run_misc.at:12357: 823. ZERO unsigned and negative binary subscript,run_misc.at:12357,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,runtime error during execution ($COBCRUN_DIRECT ./prog)
0824,824,run_misc.at:12434: 824. Default Arithmetic (1),run_misc.at:12434,ORACLE_PASS,-,CANDIDATE_PARSE_REJECT,undefined data name at run ($COBCRUN_DIRECT ./prog)
0825,825,Default Arithmetic Test (2),run_misc.at:12538,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0826,826,run_misc.at:12589: 826. OSVS Arithmetic (1),run_misc.at:12589,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -farithmetic-osvs prog.cob
0827,827,run_misc.at:12706: 827. OSVS Arithmetic Test (2),run_misc.at:12706,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -std=ibm prog.cob
0828,828,run_misc.at:12763: 828. SET CONSTANT directive,run_misc.at:12763,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number $SET ($COBCRUN_DIRECT ./prog)
0829,829,run_misc.at:12866: 829. DEFINE OVERRIDE,run_misc.at:12866,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: ENVPONY=WHITE $COMPILE prog.cob -fdefine-constant-directive=ok -DDPONY=Stallone
0830,830,run_misc.at:12932: 830. DEFINE Defaults,run_misc.at:12932,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE prog.cob -fdefine-constant-directive=ok
0831,831,run_misc.at:12998: 831. 78 VALUE,run_misc.at:12998,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
0832,832,run_misc.at:13066: 832. 01 CONSTANT,run_misc.at:13066,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
0833,833,run_misc.at:13146: 833. DISPLAY UPON,run_misc.at:13146,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -std=ibm prog.cob
0834,834,run_misc.at:13248: 834. FLOAT-DECIMAL w/o SIZE ERROR,run_misc.at:13248,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE FLOAT-DECIMAL-16 ($COBCRUN_DIRECT ./prog)
0835,835,run_misc.at:13422: 835. FLOAT-SHORT / FLOAT-LONG w/o SIZE ERROR,run_misc.at:13422,ORACLE_PASS,-,CANDIDATE_PARSE_REJECT,undefined data name at run ($COBCRUN_DIRECT ./prog)
0836,836,run_misc.at:13621: 836. FLOAT-SHORT with SIZE ERROR,run_misc.at:13621,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,SIZE ERROR at run ($COBCRUN_DIRECT ./prog)
0837,837,run_misc.at:13672: 837. FLOAT-LONG with SIZE ERROR,run_misc.at:13672,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,SIZE ERROR at run ($COBCRUN_DIRECT ./prog)
0838,838,run_misc.at:13730: 838. EC-SIZE-ZERO-DIVIDE,run_misc.at:13730,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: FUNCTION ($COBCRUN_DIRECT ./prog)
0839,839,run_misc.at:13773: 839. EC-SIZE-OVERFLOW,run_misc.at:13773,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: FUNCTION ($COBCRUN_DIRECT ./prog)
0840,840,run_misc.at:13804: 840. Constant Expressions,run_misc.at:13804,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE prog.cob -fconstant-folding -fremove-unreachable -w
0841,841,run_misc.at:13893: 841. ENTRY FOR GO TO / GO TO ENTRY,run_misc.at:13893,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -std=mf-strict prog.cob
0842,842,run_misc.at:13983: 842. runtime checks within conditions,run_misc.at:13983,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
0843,843,run_misc.at:14097: 843. runtime check: write to internal storage (1),run_misc.at:14097,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fno-ec=program-arg-mismatch -fmemory-check=pointer caller.cob
0844,844,runtime check: write to internal storage (2),run_misc.at:14197,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (run_misc.at:14283))
0845,845,run_misc.at:14292: 845. libcob version check,run_misc.at:14292,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: no PROCEDURE DIVISION ($COBCRUN_DIRECT ./prog)
0846,846,run_misc.at:14397: 846. assorted math,run_misc.at:14397,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE SIGNED-INT ($COBCRUN_DIRECT ./prog)
0847,847,run_misc.at:14434: 847. compare numeric DISPLAY SPACE with ZERO,run_misc.at:14434,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -Wno-constant-expression -fno-fast-compare prog.cob
0848,848,"run_file.at:23: 848. OPEN EXTEND and CLOSE, SEQUENTIAL",run_file.at:23,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OPEN: `FILE-OPT` is not a declared file ($COBCRUN_DIRECT ./prog)
0849,849,run_file.at:89: 849. variable-length SEQUENTIAL data integrity,run_file.at:89,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed (DD_DATA=TEST1 $COBCRUN_DIRECT ./prog)
0850,850,"run_file.at:154: 850. DELETE FILE, SEQUENTIAL",run_file.at:154,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OPEN: `FILE-OPT` is not a declared file ($COBCRUN_DIRECT ./prog)
0851,851,run_file.at:224: 851. OUTPUT on SEQUENTIAL file to missing directory,run_file.at:224,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0852,852,"run_file.at:261: 852. OPEN EXTEND and CLOSE, INDEXED",run_file.at:261,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OPEN: `FILE-OPT` is not a declared file ($COBCRUN_DIRECT ./prog)
0853,853,"run_file.at:333: 853. DELETE FILE, INDEXED",run_file.at:333,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OPEN: `FILE-OPT` is not a declared file ($COBCRUN_DIRECT ./prog)
0854,854,run_file.at:406: 854. OUTPUT on INDEXED file to missing directory,run_file.at:406,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0855,855,READ INTO data item AT-END sequence,run_file.at:446,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0856,856,First READ on empty SEQUENTIAL INDEXED file,run_file.at:483,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0857,857,READ NEXT without previous START,run_file.at:523,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0858,858,run_file.at:601: 858. REWRITE a RELATIVE file with RANDOM access,run_file.at:601,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0859,859,run_file.at:671: 859. ASSIGN DYNAMIC and EXTERNAL,run_file.at:671,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fassign-clause=external prog.cob
0860,860,run_file.at:719: 860. ASSIGN EXTERNAL parsing,run_file.at:719,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fassign-clause=external prog.cob
0861,861,run_file.at:753: 861. ASSIGN directive,run_file.at:753,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fassign-clause=dynamic prog.cob
0862,862,run_file.at:796: 862. ASSIGN filename expansion,run_file.at:796,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,"candidate program run failed (test -f ""./FILENAME"" && rm -f ""./FILENAME"")"
0863,863,run_file.at:823: 863. ASSIGN filename mapping,run_file.at:823,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,"candidate failed at an unclassified boundary: test -f ""FILENAME2"""
0864,864,run_file.at:999: 864. ASSIGN with COB_FILE_PATH,run_file.at:999,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,"candidate failed at an unclassified boundary: test -f ""tstdir/FILENAMEX"" && rm -f ""tstdir/FILENAMEX"""
0865,865,run_file.at:1036: 865. ASSIGN DYNAMIC with LOCAL-STORAGE item,run_file.at:1036,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number LOCAL-STORAGE ($COBCRUN_DIRECT ./prog)
0866,866,"run_file.at:1073: 866. ASSIGN DYNAMIC with LOCAL-STORAGE item, INITIAL",run_file.at:1073,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number LOCAL-STORAGE ($COBCRUN_DIRECT ./prog)
0867,867,run_file.at:1113: 867. ASSIGN DYNAMIC with BASED data item,run_file.at:1113,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: verb CHAINING ($COBCRUN_DIRECT ./prog X)
0868,868,run_file.at:1199: 868. ASSIGN DYNAMIC with data item in LINKAGE,run_file.at:1199,ORACLE_PASS,-,CANDIDATE_PARSE_REJECT,undefined data name at run ($COBCRUN_DIRECT ./prog)
0869,869,run_file.at:1371: 869. ASSIGN DYNAMIC with empty data item,run_file.at:1371,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: verb CHAINING ($COBCRUN_DIRECT ./prog)
0870,870,run_file.at:1411: 870. ASSIGN DYNAMIC with unset implicit data item,run_file.at:1411,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,runtime error during execution ($COBCRUN_DIRECT ./prog)
0871,871,run_file.at:1443: 871. INDEXED file key-name,run_file.at:1443,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: expected program name after PROGRAM-ID ($COBCRUN_DIRECT ./prog)
0872,872,run_file.at:1485: 872. INDEXED file sparse/split keys,run_file.at:1485,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
0873,873,run_file.at:2005: 873. INDEXED file split keys WITH DUPLICATES,run_file.at:2005,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: INDEXED RECORD KEY `TEST-KEY-2` is not a field of the record ($COBCRUN_DIRECT ./prog)
0874,874,run_file.at:2171: 874. INDEXED file variable length record,run_file.at:2171,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0875,875,run_file.at:2447: 875. INDEXED sample,run_file.at:2447,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
0876,876,run_file.at:2948: 876. WRITE + REWRITE FILE name,run_file.at:2948,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
0877,877,run_file.at:3109: 877. START RELATIVE (1),run_file.at:3109,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0878,878,run_file.at:3158: 878. START RELATIVE (2),run_file.at:3158,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OPEN: `TEST-FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0879,879,run_file.at:3234: 879. START RELATIVE (3),run_file.at:3234,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,runtime error during execution ($COBCRUN_DIRECT ./prog)
0880,880,run_file.at:3310: 880. READ on OPTIONAL missing RELATIVE / SEQUENTIAL,run_file.at:3310,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OPEN: `INFILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0881,881,run_file.at:3432: 881. READ on OPTIONAL missing INDEXED file,run_file.at:3432,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0882,882,run_file.at:3482: 882. EXTERNAL RELATIVE file,run_file.at:3482,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: WRITE `TWO-RECORD`: not an FD record ($COBCRUN_DIRECT ./prog)
0883,883,run_file.at:3546: 883. DECLARATIVES procedure referencing,run_file.at:3546,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: verb END ($COBCRUN_DIRECT ./prog)
0884,884,run_file.at:3586: 884. DECLARATIVES procedure referencing (multiple),run_file.at:3586,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fno-section-exit-check prog.cob
0885,885,run_file.at:3630: 885. System routines for directories (1),run_file.at:3630,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_CREATE_DIR"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
0886,886,run_file.at:3672: 886. System routines for directories (2),run_file.at:3672,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_CREATE_DIR"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
0887,887,run_file.at:3769: 887. System routines for files,run_file.at:3769,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_CREATE_FILE"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
0888,888,run_file.at:3966: 888. System routines for files - filename mapping,run_file.at:3966,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: verb CHAINING ($COBCRUN_DIRECT ./prog notthere)
0889,889,run_file.at:4083: 889. System routine CBL_COPY_FILE,run_file.at:4083,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_COPY_FILE"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog2)"
0890,890,run_file.at:4118: 890. Default file external name,run_file.at:4118,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: ACCEPT FROM DATE/TIME requires a pinned COB_CURRENT_DATE (the live clock is a non-claim) (unset COB_FILE_PATH ; ./prog)
0891,891,run_file.at:4192: 891. SEQUENTIAL basic I/O,run_file.at:4192,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0892,892,run_file.at:4241: 892. LINE SEQUENTIAL basic I/O,run_file.at:4241,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0893,893,run_file.at:4307: 893. LINE SEQUENTIAL WRITE AFTER,run_file.at:4307,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,candidate failed at an unclassified boundary: cat TEST-FILE
0894,894,run_file.at:4353: 894. LINE SEQUENTIAL record truncation (1),run_file.at:4353,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: condition: missing left operand ($COBCRUN_DIRECT ./prog)
0895,895,run_file.at:4457: 895. LINE SEQUENTIAL record truncation (2),run_file.at:4457,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,candidate failed at an unclassified boundary: 
0896,896,run_file.at:4593: 896. LINE SEQUENTIAL standard record overflow,run_file.at:4593,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,candidate failed at an unclassified boundary: 
0897,897,run_file.at:4729: 897. LINAGE and LINAGE-COUNTER sample,run_file.at:4729,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: not a numeric literal: ALL (COB_CURRENT_DATE=""2015/02/06 16:40:52"" $COBCRUN_DIRECT ./prog)"
0898,898,run_file.at:5016: 898. EXTFH: LINAGE and LINAGE-COUNTER sample,run_file.at:5016,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0899,899,run_file.at:5306: 899. SEQUENTIAL file I/O with variable records,run_file.at:5306,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0900,900,run_file.at:5381: 900. LINE SEQUENTIAL file I/O with variable records,run_file.at:5381,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0901,901,run_file.at:5455: 901. SEQUENTIAL file REWRITE,run_file.at:5455,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: SET EOF TO FALSE: the 88 has no `WHEN SET TO FALSE` value ($COBCRUN_DIRECT ./prog)
0902,902,run_file.at:5567: 902. SEQUENTIAL file with LOCK MODE EXCLUSIVE,run_file.at:5567,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0903,903,run_file.at:5637: 903. SEQUENTIAL file with OPEN WITH LOCK,run_file.at:5637,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0904,904,run_file.at:5705: 904. SEQUENTIAL file with SHARING NO,run_file.at:5705,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0905,905,run_file.at:5775: 905. SEQUENTIAL file with SHARING READ ONLY,run_file.at:5775,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog1)
0906,906,run_file.at:5850: 906. SEQUENTIAL file with blocked lock,run_file.at:5850,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0907,907,run_file.at:5923: 907. RELATIVE SEQUENTIAL basic I/O,run_file.at:5923,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0908,908,run_file.at:5957: 908. RELATIVE RANDOM basic I/O,run_file.at:5957,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0909,909,run_file.at:6007: 909. RELATIVE SEQUENTIAL with variable records,run_file.at:6007,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: RELATIVE file `F` has no RELATIVE KEY ($COBCRUN_DIRECT ./prog)
0910,910,run_file.at:6081: 910. INDEXED SEQUENTIAL basic I/O,run_file.at:6081,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: trailing tokens in condition at ) ($COBCRUN_DIRECT ./prog)
0911,911,run_file.at:6119: 911. INDEXED SEQUENTIAL with variable records,run_file.at:6119,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: reference-modification length 'REC-SIZE - 2' is not an integer ($COBCRUN_DIRECT ./prog)
0912,912,run_file.at:6201: 912. INDEXED file with LOCK MODE EXCLUSIVE,run_file.at:6201,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0913,913,run_file.at:6280: 913. INDEXED file with OPEN WITH LOCK,run_file.at:6280,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0914,914,run_file.at:6358: 914. INDEXED file with SHARING NO,run_file.at:6358,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0915,915,run_file.at:6437: 915. INDEXED file with SHARING READ ONLY,run_file.at:6437,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0916,916,run_file.at:6523: 916. INDEXED file with blocked lock,run_file.at:6523,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0917,917,run_file.at:6605: 917. INDEXED file with LOCK AUTOMATIC (1),run_file.at:6605,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0918,918,run_file.at:6696: 918. INDEXED file with LOCK AUTOMATIC (2),run_file.at:6696,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog1)
0919,919,run_file.at:6788: 919. INDEXED file with LOCK MANUAL,run_file.at:6788,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0920,920,run_file.at:6878: 920. START INDEXED,run_file.at:6878,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0921,921,run_file.at:6957: 921. INDEXED partial keys,run_file.at:6957,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: DELETE: `FILE` is not a declared file ($COBCRUN_DIRECT ./prog)
0922,922,INDEXED undeclared keys,run_file.at:7104,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (run_file.at:7112))
0923,923,run_file.at:7275: 923. READ INPUT pipe & WRITE OUTPUT pipe,run_file.at:7275,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0924,924,run_file.at:7373: 924. EXTFH: using ISAM callback,run_file.at:7373,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fcallfh=TSTFH prog.cob cmod.c
0925,925,run_file.at:8073: 925. EXTFH: Indexed with FH--FCD,run_file.at:8073,ORACLE_PASS,-,WRAPPER_INVOCATION_MALFORMED,cobc-rs rejected the invocation shape: $COMPILE prog.cob
0926,926,run_file.at:8686: 926. EXTFH: SEQUENTIAL files,run_file.at:8686,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fcallfh=TSTFH prog.cob cmod.c
0927,927,"run_file.at:9096: 927. EXTFH: LINE SEQUENTIAL files, direct EXTFH",run_file.at:9096,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fnotrunc prog.cob
0928,928,run_file.at:9275: 928. EXTFH: LINE SEQUENTIAL files (2),run_file.at:9275,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fnotrunc prog.cob
0929,929,run_file.at:9468: 929. EXTFH: FIXED SEQUENTIAL,run_file.at:9468,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fnotrunc prog.cob
0930,930,EXTFH: operation OP_GETINFO / QUERY-FILE,run_file.at:9665,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (run_file.at:9669))
